factor,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
DR 11-,GO:BP,GO:0051225,spindle assembly,0.013742631590245013,True,"""The aggregation, arrangement and bonding together of a set of components to form the spindle, the array of microtubules and associated molecules that serves to move duplicated chromosomes apart."" [GOC:ai, GOC:expert_rg, GOC:mtg_sensu, GOC:tb]",28,58,17,1902,0.29310344827586204,0.6071428571428571,query_1,"['GO:0007051', 'GO:0007059', 'GO:0140694']"
DR 11-,GO:BP,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,0.017320304539448744,True,"""The cellular process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex in mitosis."" [GOC:ai, GOC:clt, GOC:dph, GOC:tb, PMID:26258632, PMID:26705896]",9,81,9,1902,0.1111111111111111,1.0,query_1,"['GO:0007080', 'GO:0008608', 'GO:1903047']"
DR 11-,GO:BP,GO:0051276,chromosome organization,0.020213519115852497,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",67,65,39,1902,0.6,0.582089552238806,query_1,['GO:0006996']
DR 11-,GO:BP,GO:0090232,positive regulation of spindle checkpoint,0.02597873503228208,True,"""Any process that increases the rate, frequency, or extent of the spindle checkpoint, a cell cycle checkpoint that delays the metaphase/anaphase transition until the spindle is correctly assembled and oriented, and chromosomes are attached to the spindle."" [GOC:ascb_2009, GOC:dph, GOC:tb]",6,53,6,1902,0.11320754716981132,1.0,query_1,"['GO:0031577', 'GO:0090231', 'GO:1901978']"
DR 11-,GO:BP,GO:2001251,negative regulation of chromosome organization,0.03905783861898586,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome organization."" [GOC:obol]",18,78,16,1902,0.20512820512820512,0.8888888888888888,query_1,"['GO:0010639', 'GO:0033044', 'GO:0051276']"
DR 11-,GO:BP,GO:1904666,regulation of ubiquitin protein ligase activity,0.04231543418124619,True,"""Any process that modulates the frequency, rate or extent of ubiquitin protein ligase activity."" [GO_REF:0000059, GOC:dph, GOC:TermGenie, GOC:vw, PMID:10921876, PMID:26216882]",6,3,3,1902,1.0,0.5,query_1,['GO:0051438']
DR 11-,GO:BP,GO:0051383,kinetochore organization,0.04235335410948308,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the kinetochore, a multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",12,76,9,1902,0.11842105263157894,0.75,query_1,['GO:0051276']
DR 11-,GO:BP,GO:1903047,mitotic cell cycle process,0.04330557898622482,True,"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",110,58,41,1902,0.7068965517241379,0.37272727272727274,query_1,"['GO:0000278', 'GO:0022402']"
DR 11-,GO:BP,GO:0090307,mitotic spindle assembly,0.044181190840317984,True,"""Mitotic bipolar spindle assembly begins with spindle microtubule nucleation from the separated spindle pole body, includes spindle elongation during prometaphase, and is complete when all kinetochores are stably attached the spindle, and the spindle assembly checkpoint is satisfied."" [GOC:tb, GOC:vw]",18,55,12,1902,0.21818181818181817,0.6666666666666666,query_1,"['GO:0000070', 'GO:0007052', 'GO:0051225']"
DR 14+,GO:BP,GO:0051256,mitotic spindle midzone assembly,0.0033608103335647965,True,"""The cell cycle process in which the aggregation, arrangement and bonding together of a set of components forms the spindle midzone."" [GOC:mtg_cell_cycle, GOC:vw, PMID:24239120]",7,83,7,1902,0.08433734939759036,1.0,query_1,"['GO:0000022', 'GO:0051255', 'GO:0090307', 'GO:1903047']"
DR 14+,GO:BP,GO:0000022,mitotic spindle elongation,0.007783024764841187,True,"""The cell cycle process in which the distance is lengthened between poles of the mitotic spindle. Mitotic spindle elongation begins during mitotic prophase and ends during mitotic anaphase B."" [GOC:mtg_cell_cycle, GOC:vw, PMID:19686686]",7,83,7,1902,0.08433734939759036,1.0,query_1,"['GO:0000070', 'GO:0007052', 'GO:0051231', 'GO:1903047']"
DR 14+,GO:BP,GO:0051231,spindle elongation,0.031402414390734455,True,"""The cell cycle process in which the distance is lengthened between poles of the spindle."" [GOC:ai]",7,83,7,1902,0.08433734939759036,1.0,query_1,"['GO:0007017', 'GO:0007051', 'GO:0022402', 'GO:0098813']"
DR 14+,GO:BP,GO:0051255,spindle midzone assembly,0.031402414390734455,True,"""The cell cycle process in which aggregation, arrangement and bonding together of a set of components to form the spindle midzone. The spindle midzone is the area in the center of the spindle where the spindle microtubules from opposite poles overlap."" [GOC:ai, PMID:15296749]",8,83,7,1902,0.08433734939759036,0.875,query_1,"['GO:0007017', 'GO:0022402', 'GO:0022607', 'GO:0051225']"
DR 15-,GO:BP,GO:0042744,hydrogen peroxide catabolic process,0.009796153551355524,True,"""The chemical reactions and pathways resulting in the breakdown of hydrogen peroxide (H2O2)."" [GOC:jl]",7,10,5,1902,0.5,0.7142857142857143,query_1,"['GO:0009056', 'GO:0042743']"
DR 15-,GO:BP,GO:0015671,oxygen transport,0.034102006658259965,True,"""The directed movement of oxygen (O2) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",8,10,4,1902,0.4,0.5,query_1,['GO:0015669']
DR 18-,GO:BP,GO:0140507,granzyme-mediated programmed cell death signaling pathway,8.333695771361119e-05,True,"""The series of molecular signals induced by granzymes which triggers the cell death of a cell. The pathway starts with reception of a granzyme signal, and ends when the execution phase of cell death is triggered. Granzymes are serine proteases that are secreted by cytotoxic T cells and natural killer cells to induce cell death in target cells."" [PMID:32299851]",7,34,6,1902,0.17647058823529413,0.8571428571428571,query_1,"['GO:0007165', 'GO:0012501']"
DR 21+,GO:BP,GO:0045060,negative thymic T cell selection,0.00769205402260399,True,"""The process of elimination of immature T cells in the thymus which react strongly with self-antigens."" [ISBN:0781735149, PMID:12414722]",7,24,5,1902,0.20833333333333334,0.7142857142857143,query_1,"['GO:0043383', 'GO:0045061']"
DR 21+,GO:BP,GO:0043383,negative T cell selection,0.012395107093973875,True,"""The process of elimination of immature T cells which react strongly with self-antigens."" [ISBN:0781735149, PMID:12414722]",8,24,5,1902,0.20833333333333334,0.625,query_1,['GO:0045058']
DR 27-,GO:BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,3.6147814896317807e-10,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]",19,8,8,1902,1.0,0.42105263157894735,query_1,['GO:0019882']
DR 27-,GO:BP,GO:0002399,MHC class II protein complex assembly,8.194551313369883e-09,True,"""The aggregation, arrangement and bonding together of a set of components to form an MHC class II protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591]",9,13,7,1902,0.5384615384615384,0.7777777777777778,query_1,['GO:0002396']
DR 27-,GO:BP,GO:0002503,peptide antigen assembly with MHC class II protein complex,8.194551313369883e-09,True,"""The binding of a peptide to the antigen binding groove of an MHC class II protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591]",9,13,7,1902,0.5384615384615384,0.7777777777777778,query_1,"['GO:0002399', 'GO:0002495', 'GO:0002501']"
DR 27-,GO:BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,2.6543129026776124e-08,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",15,8,7,1902,0.875,0.4666666666666667,query_1,"['GO:0002478', 'GO:0002495']"
DR 27-,GO:BP,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,7.531310246927537e-08,True,"""The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591]",17,8,7,1902,0.875,0.4117647058823529,query_1,"['GO:0002504', 'GO:0048002']"
DR 27-,GO:BP,GO:0002501,peptide antigen assembly with MHC protein complex,1.4987106458271367e-07,True,"""The binding of a peptide to the antigen binding groove of an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591]",9,13,7,1902,0.5384615384615384,0.7777777777777778,query_1,"['GO:0002396', 'GO:0048002', 'GO:0065003']"
DR 27-,GO:BP,GO:0002396,MHC protein complex assembly,1.4987106458271367e-07,True,"""The aggregation, arrangement and bonding together of a set of components to form an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",9,13,7,1902,0.5384615384615384,0.7777777777777778,query_1,['GO:0065003']
DR 27-,GO:BP,GO:0002478,antigen processing and presentation of exogenous peptide antigen,2.815945339198822e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger exogenous protein which has been degraded within the cell."" [GOC:add, ISBN:0781735149]",16,8,7,1902,0.875,0.4375,query_1,"['GO:0019884', 'GO:0048002']"
DR 27-,GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,1.3973755390029928e-06,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",17,8,7,1902,0.875,0.4117647058823529,query_1,['GO:0019882']
DR 27-,GO:BP,GO:0048002,antigen processing and presentation of peptide antigen,4.85736633616928e-06,True,"""The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC protein complex on its cell surface, including proteolysis and transport steps for the peptide antigen both prior to and following assembly with the MHC protein complex. The peptide antigen is typically, but not always, processed from an endogenous or exogenous protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",24,14,9,1902,0.6428571428571429,0.375,query_1,['GO:0019882']
DR 27-,GO:BP,GO:0019882,antigen processing and presentation,8.738476402591818e-06,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex."" [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",41,8,8,1902,1.0,0.1951219512195122,query_1,['GO:0002376']
DR 30+,GO:BP,GO:0042026,protein refolding,0.0016143108721734898,True,"""The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."" [GOC:mb]",7,4,4,1902,1.0,0.5714285714285714,query_1,['GO:0006457']
DR 36-,GO:BP,GO:0045071,negative regulation of viral genome replication,4.3407609325127865e-10,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of viral genome replication."" [GOC:go_curators]",23,21,12,1902,0.5714285714285714,0.5217391304347826,query_1,"['GO:0019079', 'GO:0045069', 'GO:0048525']"
DR 36-,GO:BP,GO:0048525,negative regulation of viral process,8.935678119714995e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a multi-organism process in which a virus is a participant."" [GOC:bf, GOC:jl]",26,21,12,1902,0.5714285714285714,0.46153846153846156,query_1,"['GO:0016032', 'GO:0048519', 'GO:0050792']"
DR 36-,GO:BP,GO:0045069,regulation of viral genome replication,1.6886927421271003e-07,True,"""Any process that modulates the frequency, rate or extent of viral genome replication."" [GOC:ai]",26,21,12,1902,0.5714285714285714,0.46153846153846156,query_1,"['GO:0019079', 'GO:1903900']"
DR 36-,GO:BP,GO:0051607,defense response to virus,2.9309819026039735e-07,True,"""Reactions triggered in response to the presence of a virus that act to protect the cell or organism."" [GOC:ai]",67,32,23,1902,0.71875,0.34328358208955223,query_1,"['GO:0006952', 'GO:0009615']"
DR 36-,GO:BP,GO:0009615,response to virus,7.420730531496548e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a virus."" [GOC:hb]",85,32,24,1902,0.75,0.2823529411764706,query_1,['GO:0051707']
DR 36-,GO:BP,GO:0019079,viral genome replication,1.2597451828691245e-05,True,"""Any process involved directly in viral genome replication, including viral nucleotide metabolism."" [ISBN:0781702534]",30,21,12,1902,0.5714285714285714,0.4,query_1,"['GO:0016032', 'GO:0019058']"
DR 36-,GO:BP,GO:1903900,regulation of viral life cycle,1.398614823926903e-05,True,"""Any process that modulates the frequency, rate or extent of viral life cycle."" [GO_REF:0000058, GOC:TermGenie, PMID:18005716]",34,21,12,1902,0.5714285714285714,0.35294117647058826,query_1,"['GO:0019058', 'GO:0050792']"
DR 36-,GO:BP,GO:0034340,response to type I interferon,4.252976027254712e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a type I interferon stimulus. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, ISBN:0126896631, PMID:15546383, PMID:16681834]",17,22,11,1902,0.5,0.6470588235294118,query_1,"['GO:0034097', 'GO:0045087']"
DR 36-,GO:BP,GO:0050792,regulation of viral process,5.7154885845381134e-05,True,"""Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts."" [GOC:go_curators, GOC:tb]",37,32,15,1902,0.46875,0.40540540540540543,query_1,"['GO:0016032', 'GO:0050789']"
DR 36-,GO:BP,GO:0071357,cellular response to type I interferon,0.00035762999360368673,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a type I interferon stimulus. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:mah]",16,48,14,1902,0.2916666666666667,0.875,query_1,"['GO:0034340', 'GO:0071345']"
DR 36-,GO:BP,GO:0070106,interleukin-27-mediated signaling pathway,0.002227537284481438,True,"""The series of molecular signals initiated by interleukin-27 binding to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:add, GOC:BHF, GOC:mah, GOC:signaling]",6,31,5,1902,0.16129032258064516,0.8333333333333334,query_1,['GO:0019221']
DR 36-,GO:BP,GO:0060337,type I interferon-mediated signaling pathway,0.003053217002038971,True,"""The series of molecular signals initiated by type I interferon binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:dph, GOC:signaling, PMID:32464097]",15,48,13,1902,0.2708333333333333,0.8666666666666667,query_1,"['GO:0071357', 'GO:0140888']"
DR 36-,GO:BP,GO:0140374,antiviral innate immune response,0.0033812251521356386,True,"""A defense response against viruses mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens."" [PMID:31006531]",12,19,8,1902,0.42105263157894735,0.6666666666666666,query_1,"['GO:0045087', 'GO:0051607']"
DR 36-,GO:BP,GO:0035456,response to interferon-beta,0.004442721774203595,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-beta stimulus. Interferon-beta is a type I interferon."" [GOC:sl, PMID:9561374]",13,47,9,1902,0.19148936170212766,0.6923076923076923,query_1,['GO:0034097']
DR 36-,GO:BP,GO:0035455,response to interferon-alpha,0.008382340343212029,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-alpha stimulus. Interferon-alpha is a type I interferon."" [GOC:sl, PMID:11356686]",10,43,7,1902,0.16279069767441862,0.7,query_1,['GO:0034097']
DR 36-,GO:BP,GO:0140888,interferon-mediated signaling pathway,0.009259491011587297,True,"""The series of molecular signals initiated by type II interferon binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. Type II interferon is also known as interferon-gamma."" [GOC:add, GOC:dph, GOC:signaling, PMID:32464097]",21,23,10,1902,0.43478260869565216,0.47619047619047616,query_1,['GO:0019221']
DR 39+,GO:BP,GO:0043435,response to corticotropin-releasing hormone,0.00871314817450152,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticotropin-releasing hormone stimulus. Corticotropin-releasing hormone is a peptide hormone involved in the stress response."" [PMID:11027914, PMID:15134857, Wikipedia:Corticotropin-releasing_hormone]",3,6,3,1902,0.5,1.0,query_1,['GO:0043434']
DR 39+,GO:BP,GO:0071376,cellular response to corticotropin-releasing hormone stimulus,0.00871314817450152,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticotropin-releasing hormone stimulus. Corticotropin-releasing hormone is a peptide hormone involved in the stress response."" [GOC:mah]",3,6,3,1902,0.5,1.0,query_1,"['GO:0043435', 'GO:0071375']"
DR 40-,GO:BP,GO:0002250,adaptive immune response,3.5839200976124776e-20,True,"""An immune response mediated by cells expressing specific receptors for antigens produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory)."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",281,89,81,1902,0.9101123595505618,0.28825622775800713,query_1,['GO:0006955']
DR 40-,GO:BP,GO:0016064,immunoglobulin mediated immune response,3.019320619991019e-10,True,"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",68,89,37,1902,0.4157303370786517,0.5441176470588235,query_1,['GO:0019724']
DR 40-,GO:BP,GO:0019724,B cell mediated immunity,5.012866964288136e-10,True,"""Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",70,89,37,1902,0.4157303370786517,0.5285714285714286,query_1,"['GO:0002449', 'GO:0002460']"
DR 40-,GO:BP,GO:0002449,lymphocyte mediated immunity,0.018208763489717276,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",131,89,38,1902,0.42696629213483145,0.2900763358778626,query_1,['GO:0002443']
DR 42-,GO:BP,GO:0010273,detoxification of copper ion,3.5872659769732717e-14,True,"""Any process that reduces or removes the toxicity of copper ion. These include transport of copper away from sensitive areas and to compartments or complexes whose purpose is sequestration of copper ion."" [GOC:kmv, PMID:16367966]",8,8,8,1902,1.0,1.0,query_1,"['GO:0061687', 'GO:1990169']"
DR 42-,GO:BP,GO:1990169,stress response to copper ion,3.5872659769732717e-14,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis caused by a copper ion stimulus."" [GOC:kmv, PMID:23437011]",8,8,8,1902,1.0,1.0,query_1,"['GO:0046688', 'GO:0097501']"
DR 42-,GO:BP,GO:0097501,stress response to metal ion,9.028729173213135e-13,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis caused by a metal ion stimulus."" [GOC:kmv]",10,8,8,1902,1.0,0.8,query_1,"['GO:0006950', 'GO:0010038']"
DR 42-,GO:BP,GO:0061687,detoxification of inorganic compound,2.430811700480455e-12,True,"""Any process that reduces or removes the toxicity of inorganic compounds. These include transport of such compounds away from sensitive areas and to compartments or complexes whose purpose is sequestration of inorganic compounds."" [GOC:vw]",10,8,8,1902,1.0,0.8,query_1,['GO:0098754']
DR 42-,GO:BP,GO:0071276,cellular response to cadmium ion,5.857098668776754e-12,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."" [GOC:mah]",12,8,8,1902,1.0,0.6666666666666666,query_1,"['GO:0046686', 'GO:0071248']"
DR 42-,GO:BP,GO:0071294,cellular response to zinc ion,5.857098668776754e-12,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus."" [GOC:mah]",8,8,8,1902,1.0,1.0,query_1,"['GO:0010043', 'GO:0071248']"
DR 42-,GO:BP,GO:0071280,cellular response to copper ion,5.857098668776754e-12,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a copper ion stimulus."" [GOC:mah]",11,8,8,1902,1.0,0.7272727272727273,query_1,"['GO:0046688', 'GO:0071248']"
DR 42-,GO:BP,GO:0006882,intracellular zinc ion homeostasis,2.1688688937790883e-10,True,"""A homeostatic process involved in the maintenance of a steady state level of zinc ions within a cell."" [GOC:ai, GOC:mah]",12,8,8,1902,1.0,0.6666666666666666,query_1,"['GO:0030003', 'GO:0098771']"
DR 42-,GO:BP,GO:0046688,response to copper ion,2.1688688937790883e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a copper ion stimulus."" [GOC:ai]",15,8,8,1902,1.0,0.5333333333333333,query_1,['GO:0010038']
DR 42-,GO:BP,GO:0046686,response to cadmium ion,1.7322148020525652e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."" [GOC:ai]",19,8,8,1902,1.0,0.42105263157894735,query_1,['GO:0010038']
DR 42-,GO:BP,GO:0010043,response to zinc ion,4.507663029041922e-09,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus."" [GOC:sm]",14,8,8,1902,1.0,0.5714285714285714,query_1,['GO:0010038']
DR 42-,GO:BP,GO:0098754,detoxification,5.9451220300773294e-05,True,"""Any process that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:dos]",40,8,8,1902,1.0,0.2,query_1,"['GO:0008150', 'GO:0009636']"
DR 42-,GO:BP,GO:0071248,cellular response to metal ion,0.00020171019546276085,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a metal ion stimulus."" [GOC:mah]",38,8,8,1902,1.0,0.21052631578947367,query_1,"['GO:0010038', 'GO:0070887']"
DR 42-,GO:BP,GO:0045926,negative regulation of growth,0.0014830951139047231,True,"""Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]",45,8,8,1902,1.0,0.17777777777777778,query_1,"['GO:0040007', 'GO:0040008', 'GO:0048519']"
DR 42-,GO:BP,GO:0009636,response to toxic substance,0.002898503387684958,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:lr]",59,8,8,1902,1.0,0.13559322033898305,query_1,['GO:0042221']
DR 42-,GO:BP,GO:0010038,response to metal ion,0.02982540766605218,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a metal ion stimulus."" [GOC:sm]",67,8,8,1902,1.0,0.11940298507462686,query_1,['GO:0042221']
DR 43-,GO:BP,GO:0070488,neutrophil aggregation,0.02765714652369029,True,"""The adhesion of one neutrophil to one or more other neutrophils via adhesion molecules."" [GOC:sl, PMID:12972508]",2,2,2,1902,1.0,1.0,query_1,['GO:0070486']
